100
5,44,7
5,45,8
5,46,7
5,47,9
5,48,9
5,49,10
5,50,2
5,51,2
5,52,6
5,53,7
5,54,8
5,55,9
5,56,6
5,57,3
5,58,0
5,59,4
5,60,0
5,61,8
5,62,1
5,63,10
5,64,2
5,65,8
5,66,2
5,67,10
5,68,2
5,69,10
5,70,7
5,71,10
5,72,0
5,73,9
5,74,0
5,75,10
5,76,10
5,77,5
5,78,8
5,79,3
5,80,1
5,81,7
5,82,2
5,83,3
5,84,0
5,85,8
5,86,6
5,87,3
5,88,6
5,89,1
5,90,0
5,91,6
5,92,0
5,93,9
5,94,3
5,95,2
5,96,1
5,97,6
5,98,2
5,99,10
6,7,4
6,8,1
6,9,9
6,10,8
6,11,6
6,12,8
6,13,8
6,14,10
6,15,2
6,16,3
6,17,4
6,18,9
6,19,10
6,20,10
6,21,7
6,22,5
6,23,7
6,24,0
6,25,1
6,26,2
6,27,2
6,28,8
6,29,9
6,30,10
6,31,6
6,32,7
6,33,9
6,34,7
6,35,10
6,36,7
6,37,7
6,38,9
6,39,10
6,40,5
6,41,9
6,42,0
6,43,8
6,44,7
6,45,1
6,46,9
6,47,8
6,48,5
6,49,3
6,50,4
6,51,8
6,52,4
6,53,5
6,54,0
6,55,8
6,56,10
6,57,7
6,58,8
6,59,0
6,60,5
6,61,3
6,62,3
6,63,2
6,64,7
6,65,2
6,66,6
6,67,8
6,68,3
6,69,10
6,70,10
6,71,2
6,72,1
6,73,9
6,74,5
6,75,5
6,76,1
6,77,3
6,78,5
6,79,9
6,80,2
6,81,1
6,82,3
6,83,0
6,84,8
6,85,4
6,86,3
6,87,7
6,88,0
6,89,6
6,90,9
6,91,3
6,92,5
6,93,2
6,94,9
6,95,9
6,96,3
6,97,7
6,98,9
6,99,8
7,8,5
7,9,0
7,10,7
7,11,8
7,12,6
7,13,1
7,14,1
7,15,1
7,16,2
7,17,5
7,18,3
7,19,10
7,20,9
7,21,6
7,22,3
7,23,8
7,24,5
7,25,1
7,26,0
7,27,0
7,28,0
7,29,10
7,30,1
7,31,8
7,32,10
7,33,10
7,34,6
7,35,7
7,36,8
7,37,9
7,38,6
7,39,7
7,40,2
7,41,9
7,42,5
7,43,8
7,44,10
7,45,8
7,46,8
7,47,1
7,48,8
7,49,3
7,50,2
7,51,3
7,52,1
7,53,8
7,54,3
7,55,10
7,56,10
7,57,5
7,58,6
7,59,4
7,60,7
7,61,3
7,62,5
7,63,10
7,64,8
7,65,0
7,66,9
7,67,2
7,68,9
7,69,10
7,70,10
7,71,4
7,72,1
7,73,4
7,74,5
7,75,8
7,76,5
7,77,5
7,78,3
7,79,7
7,80,2
7,81,4
7,82,3
7,83,8
7,84,6
7,85,9
7,86,4
7,87,8
7,88,2
7,89,5
7,90,2
7,91,1
7,92,4
7,93,1
7,94,2
7,95,9
7,96,8
7,97,0
7,98,8
7,99,9
8,9,9
8,10,6
8,11,8
8,12,2
8,13,5
8,14,2
8,15,9
8,16,3
8,17,2
8,18,2
8,19,6
8,20,10
8,21,4
8,22,1
8,23,1
8,24,10
8,25,3
8,26,6
8,27,2
8,28,8
8,29,5
8,30,2
8,31,2
8,32,0
8,33,5
8,34,6
8,35,5
8,36,8
8,37,6
8,38,4
8,39,10
8,40,1
8,41,1
8,42,6
8,43,8
8,44,5
8,45,7
8,46,5
8,47,6
8,48,1
8,49,10
8,50,10
8,51,1
8,52,1
8,53,4
8,54,6
8,55,7
8,56,3
8,57,10
8,58,0
8,59,9
8,60,5
8,61,9
8,62,0
8,63,0
8,64,2
8,65,0
8,66,5
8,67,6
8,68,5
8,69,3
8,70,8
8,71,0
8,72,5
8,73,7
8,74,0
8,75,3
8,76,1
8,77,6
8,78,7
8,79,0
8,80,3
8,81,4
8,82,3
8,83,5
8,84,2
8,85,0
8,86,9
8,87,7
8,88,10
8,89,3
8,90,9
8,91,5
8,92,8
8,93,5
8,94,6
8,95,5
8,96,7
8,97,8
8,98,0
8,99,0
9,10,1
9,11,4
9,12,4
9,13,6
9,14,3
9,15,6
9,16,0
9,17,7
9,18,1
9,19,3
9,20,10
9,21,4
9,22,5
9,23,7
9,24,3
9,25,5
9,26,6
9,27,7
9,28,1
9,29,8
9,30,4
9,31,1
9,32,9
9,33,8
9,34,4
9,35,10
9,36,4
9,37,4
9,38,10
9,39,3
9,40,1
9,41,6
9,42,5
9,43,3
9,44,10
9,45,0
9,46,7
9,47,0
9,48,4
9,49,7
9,50,4
9,51,1
9,52,8
9,53,9
9,54,5
9,55,10
9,56,8
9,57,0
9,58,1
9,59,8
9,60,8
9,61,2
9,62,6
9,63,7
9,64,8
9,65,7
9,66,3
9,67,10
9,68,6
9,69,5
9,70,2
9,71,1
9,72,4
9,73,3
9,74,5
9,75,3
9,76,7
9,77,6
9,78,10
9,79,5
9,80,7
9,81,6
9,82,7
9,83,2
9,84,9
9,85,6
9,86,4
9,87,9
9,88,3
9,89,1
9,90,2
9,91,10
9,92,9
9,93,9
9,94,0
9,95,10
9,96,8
9,97,3
9,98,3
9,99,6
10,11,4
10,12,7
10,13,10
10,14,10
10,15,10
10,16,2
10,17,5
10,18,6
10,19,1
10,20,9
10,21,5
10,22,4
10,23,9
10,24,7
10,25,4
10,26,1
10,27,3
10,28,6
10,29,3
10,30,1
10,31,4
10,32,3
10,33,4
10,34,10
10,35,9
10,36,5
10,37,8
10,38,1
10,39,3
10,40,8
10,41,8
10,42,6
10,43,2
10,44,7
10,45,0
10,46,6
10,47,9
10,48,8
10,49,4
10,50,0
10,51,4
10,52,0
10,53,7
10,54,10
10,55,0
10,56,6
10,57,8
10,58,8
10,59,8
10,60,2
10,61,0
10,62,10
10,63,7
10,64,4
10,65,8
10,66,3
10,67,4
10,68,7
10,69,7
10,70,10
10,71,0
10,72,9
10,73,1
10,74,0
10,75,4
10,76,8
10,77,0
10,78,0
10,79,6
10,80,10
10,81,10
10,82,9
10,83,10
10,84,0
10,85,1
10,86,3
10,87,8
10,88,4
10,89,5
10,90,7
10,91,5
10,92,2
10,93,8
10,94,10
10,95,5
10,96,4
10,97,6
10,98,10
10,99,5
11,12,3
11,13,3
11,14,4
11,15,5
11,16,2
11,17,10
11,18,3
11,19,8
11,20,2
11,21,10
11,22,9
11,23,6
11,24,10
11,25,10
11,26,7
11,27,9
11,28,7
11,29,8
11,30,5
11,31,5
11,32,2
11,33,7
11,34,0
11,35,10
11,36,1
11,37,5
11,38,3
11,39,0
11,40,3
11,41,10
11,42,7
11,43,0
11,44,8
11,45,1
11,46,5
11,47,10
11,48,7
11,49,7
11,50,1
11,51,6
11,52,10
11,53,6
11,54,3
11,55,10
11,56,9
11,57,9
11,58,5
11,59,4
11,60,2
11,61,5
11,62,2
11,63,4
11,64,8
11,65,7
11,66,10
11,67,3
11,68,0
11,69,9
11,70,10
11,71,5
11,72,8
11,73,2
11,74,10
11,75,8
11,76,9
11,77,6
11,78,8
11,79,5
11,80,5
11,81,1
11,82,6
11,83,8
11,84,7
11,85,0
11,86,2
11,87,8
11,88,8
11,89,0
11,90,2
11,91,0
11,92,6
11,93,6
11,94,5
11,95,10
11,96,3
11,97,4
11,98,5
11,99,1
12,13,0
12,14,8
12,15,7
12,16,1
12,17,9
12,18,7
12,19,2
12,20,10
12,21,0
12,22,0
12,23,2
12,24,7
12,25,4
12,26,5
12,27,5
12,28,10
12,29,9
12,30,9
12,31,1
12,32,10
12,33,7
12,34,1
12,35,6
12,36,0
12,37,7
12,38,6
12,39,2
12,40,8
12,41,5
12,42,9
12,43,10
12,44,5
12,45,7
12,46,3
12,47,10
12,48,2
12,49,9
12,50,6
12,51,5
12,52,1
12,53,7
12,54,3
12,55,5
12,56,0
12,57,9
12,58,4
12,59,2
12,60,9
12,61,6
12,62,1
12,63,2
12,64,5
12,65,2
12,66,2
12,67,7
12,68,9
12,69,2
12,70,1
12,71,3
12,72,3
12,73,4
12,74,6
12,75,4
12,76,7
12,77,10
12,78,3
12,79,0
12,80,4
12,81,2
12,82,4
12,83,8
12,84,5
12,85,1
12,86,8
12,87,3
12,88,7
12,89,8
12,90,6
12,91,10
12,92,10
12,93,1
12,94,0
12,95,0
12,96,8
12,97,3
12,98,10
12,99,1
13,14,9
13,15,6
13,16,3
13,17,3
13,18,8
13,19,10
13,20,7
13,21,10
13,22,9
13,23,7
13,24,9
13,25,3
13,26,10
13,27,4
13,28,0
13,29,8
13,30,1
13,31,1
13,32,5
13,33,8
13,34,5
13,35,8
13,36,1
13,37,3
13,38,8
13,39,9
13,40,9
13,41,4
13,42,10
13,43,5
13,44,8
13,45,0
13,46,7
13,47,0
13,48,2
13,49,0
13,50,7
13,51,3
13,52,6
13,53,6
13,54,5
13,55,9
13,56,0
13,57,5
13,58,2
13,59,1
13,60,1
13,61,0
13,62,2
13,63,10
13,64,3
13,65,8
13,66,9
13,67,9
13,68,3
13,69,2
13,70,2
13,71,10
13,72,5
13,73,9
13,74,6
13,75,5
13,76,4
13,77,3
13,78,7
13,79,3
13,80,0
13,81,7
13,82,10
13,83,8
13,84,2
13,85,3
13,86,2
13,87,2
13,88,1
13,89,8
13,90,0
13,91,0
13,92,10
13,93,10
13,94,8
13,95,10
13,96,0
13,97,8
13,98,0
13,99,1
14,15,2
14,16,3
14,17,10
14,18,10
14,19,10
14,20,3
14,21,7
14,22,9
14,23,7
14,24,1
14,25,3
14,26,10
14,27,2
14,28,6
14,29,1
14,30,7
14,31,1
14,32,3
14,33,3
14,34,10
14,35,0
14,36,0
14,37,3
14,38,0
14,39,8
14,40,6
14,41,7
14,42,2
14,43,0
14,44,4
14,45,10
14,46,6
14,47,9
14,48,2
14,49,9
14,50,4
14,51,10
14,52,8
14,53,10
14,54,5
14,55,1
14,56,4
14,57,4
14,58,0
14,59,4
14,60,6
14,61,3
14,62,5
14,63,5
14,64,6
14,65,8
14,66,4
14,67,0
14,68,5
14,69,9
14,70,5
14,71,9
14,72,4
14,73,7
14,74,6
14,75,3
14,76,9
14,77,8
14,78,1
14,79,8
14,80,3
14,81,9
14,82,4
14,83,8
14,84,8
14,85,0
14,86,5
14,87,7
14,88,6
14,89,6
14,90,3
14,91,4
14,92,7
14,93,7
14,94,9
14,95,10
14,96,4
14,97,9
14,98,5
14,99,0
15,16,10
15,17,3
15,18,2
15,19,2
15,20,9
15,21,7
15,22,8
15,23,9
15,24,0
15,25,5
15,26,5
15,27,3
15,28,10
15,29,2
15,30,8
15,31,9
15,32,1
15,33,4
15,34,1
15,35,1
15,36,6
15,37,5
15,38,5
15,39,3
15,40,10
15,41,4
15,42,10
15,43,1
15,44,2
15,45,2
15,46,8
15,47,2
15,48,0
15,49,1
15,50,10
15,51,5
15,52,1
15,53,6
15,54,0
15,55,7
15,56,8
15,57,8
15,58,4
15,59,6
15,60,0
15,61,0
15,62,10
15,63,3
15,64,5
15,65,8
15,66,5
15,67,4
15,68,5
15,69,0
15,70,7
15,71,1
15,72,9
15,73,3
15,74,10
15,75,0
15,76,10
15,77,3
15,78,2
15,79,2
15,80,3
15,81,6
15,82,10
15,83,9
15,84,9
15,85,8
15,86,9
15,87,2
15,88,4
15,89,7
15,90,9
15,91,7
15,92,1
15,93,3
15,94,2
15,95,3
15,96,7
15,97,8
15,98,4
15,99,4
16,17,0
16,18,0
16,19,3
16,20,3
16,21,9
16,22,3
16,23,3
16,24,5
16,25,0
16,26,0
16,27,7
16,28,5
16,29,3
16,30,4
16,31,8
16,32,8
16,33,2
16,34,3
16,35,9
16,36,4
16,37,9
16,38,6
16,39,9
16,40,7
16,41,1
16,42,6
16,43,10
16,44,10
16,45,8
16,46,2
16,47,8
16,48,7
16,49,5
16,50,1
16,51,1
16,52,0
16,53,7
16,54,5
16,55,0
16,56,2
16,57,6
16,58,4
16,59,10
16,60,6
16,61,9
16,62,6
16,63,2
16,64,4
16,65,8
16,66,3
16,67,8
16,68,7
16,69,1
16,70,6
16,71,10
16,72,0
16,73,6
16,74,10
16,75,5
16,76,1
16,77,5
16,78,8
16,79,8
16,80,1
16,81,6
16,82,9
16,83,3
16,84,6
16,85,10
16,86,0
16,87,5
16,88,1
16,89,4
16,90,10
16,91,0
16,92,6
16,93,1
16,94,8
16,95,5
16,96,1
16,97,8
16,98,7
16,99,10
17,18,8
17,19,9
17,20,5
17,21,7
17,22,7
17,23,5
17,24,9
17,25,2
17,26,2
17,27,7
17,28,6
17,29,5
17,30,3
17,31,2
17,32,5
17,33,4
17,34,0
17,35,3
17,36,10
17,37,0
17,38,9
17,39,5
17,40,7
17,41,2
17,42,0
17,43,6
17,44,8
17,45,10
17,46,3
17,47,8
17,48,6
17,49,9
17,50,3
17,51,10
17,52,0
17,53,5
17,54,3
17,55,4
17,56,9
17,57,0
17,58,6
17,59,2
17,60,1
17,61,0
17,62,9
17,63,9
17,64,5
17,65,8
17,66,9
17,67,0
17,68,9
17,69,10
17,70,0
17,71,10
17,72,7
17,73,7
17,74,5
17,75,3
17,76,1
17,77,0
17,78,8
17,79,4
17,80,2
17,81,6
17,82,1
17,83,1
17,84,1
17,85,1
17,86,0
17,87,2
17,88,2
17,89,6
17,90,4
17,91,0
17,92,5
17,93,5
17,94,5
17,95,2
17,96,2
17,97,4
17,98,7
17,99,3
18,19,6
18,20,7
18,21,10
18,22,6
18,23,1
18,24,5
18,25,7
18,26,2
18,27,8
18,28,0
18,29,7
18,30,7
18,31,5
18,32,1
18,33,0
18,34,10
18,35,1
18,36,9
18,37,0
18,38,2
18,39,8
18,40,8
18,41,6
18,42,5
18,43,2
18,44,9
18,45,8
18,46,2
18,47,7
18,48,10
18,49,3
18,50,3
18,51,2
18,52,1
18,53,10
18,54,8
18,55,6
18,56,6
18,57,6
18,58,7
18,59,9
18,60,7
18,61,6
18,62,6
18,63,5
18,64,1
18,65,5
18,66,1
18,67,4
18,68,2
18,69,4
18,70,5
18,71,10
18,72,7
18,73,7
18,74,9
18,75,4
18,76,0
18,77,4
18,78,0
18,79,4
18,80,1
18,81,6
18,82,1
18,83,5
18,84,4
18,85,4
18,86,1
18,87,2
18,88,2
18,89,7
18,90,3
18,91,9
18,92,4
18,93,6
18,94,8
18,95,9
18,96,9
18,97,8
18,98,0
18,99,3
19,20,4
19,21,8
19,22,2
19,23,7
19,24,4
19,25,5
19,26,9
19,27,2
19,28,10
19,29,3
19,30,10
19,31,7
19,32,3
19,33,9
19,34,5
19,35,9
19,36,4
19,37,9
19,38,7
19,39,2
19,40,10
19,41,10
19,42,7
19,43,9
19,44,7
19,45,6
19,46,7
19,47,4
19,48,7
19,49,4
19,50,8
19,51,8
19,52,10
19,53,3
19,54,10
19,55,3
19,56,9
19,57,7
19,58,2
19,59,2
19,60,1
19,61,0
19,62,3
19,63,1
19,64,5
19,65,2
19,66,3
19,67,10
19,68,8
19,69,3
19,70,7
19,71,10
19,72,0
19,73,7
19,74,6
19,75,6
19,76,3
19,77,9
19,78,0
19,79,8
19,80,6
19,81,8
19,82,5
19,83,0
19,84,7
19,85,10
19,86,10
19,87,7
19,88,8
19,89,6
19,90,9
19,91,9
19,92,10
19,93,0
19,94,8
19,95,4
19,96,7
19,97,9
19,98,7
19,99,9
20,21,5
20,22,1
20,23,3
20,24,7
20,25,5
20,26,5
20,27,2
20,28,2
20,29,10
20,30,8
20,31,7
20,32,3
20,33,3
20,34,5
20,35,4
20,36,6
20,37,0
20,38,5
20,39,3
20,40,5
20,41,0
20,42,3
20,43,5
20,44,5
20,45,2
20,46,9
20,47,6
20,48,7
20,49,1
20,50,4
20,51,4
20,52,8
20,53,8
20,54,0
20,55,0
20,56,10
20,57,5
20,58,10
20,59,10
20,60,3
20,61,3
20,62,2
20,63,0
20,64,0
20,65,9
20,66,7
20,67,3
20,68,9
20,69,6
20,70,10
20,71,9
20,72,9
20,73,6
20,74,10
20,75,9
20,76,2
20,77,6
20,78,4
20,79,0
20,80,9
20,81,10
20,82,4
20,83,4
20,84,5
20,85,10
20,86,10
20,87,5
20,88,9
20,89,4
20,90,7
20,91,5
20,92,8
20,93,1
20,94,8
20,95,2
20,96,4
20,97,9
20,98,4
20,99,2
21,22,2
21,23,6
21,24,2
21,25,6
21,26,3
21,27,5
21,28,9
21,29,7
21,30,7
21,31,10
21,32,1
21,33,9
21,34,2
21,35,7
21,36,7
21,37,0
21,38,8
21,39,10
21,40,8
21,41,6
21,42,7
21,43,4
21,44,8
21,45,4
21,46,4
21,47,3
21,48,9
21,49,2
21,50,5
21,51,1
21,52,1
21,53,3
21,54,5
21,55,8
21,56,7
21,57,8
21,58,9
21,59,10
21,60,9
21,61,0
21,62,6
21,63,7
21,64,5
21,65,4
21,66,5
21,67,4
21,68,3
21,69,1
21,70,6
21,71,1
21,72,2
21,73,7
21,74,3
21,75,5
21,76,9
21,77,6
21,78,4
21,79,7
21,80,0
21,81,6
21,82,6
21,83,4
21,84,3
21,85,10
21,86,4
21,87,7
21,88,1
21,89,2
21,90,8
21,91,4
21,92,5
21,93,5
21,94,8
21,95,2
21,96,8
21,97,9
21,98,6
21,99,8
22,23,7
22,24,6
22,25,10
22,26,3
22,27,6
22,28,2
22,29,6
22,30,4
22,31,6
22,32,2
22,33,3
22,34,6
22,35,10
22,36,5
22,37,2
22,38,8
22,39,2
22,40,3
22,41,2
22,42,9
22,43,9
22,44,3
22,45,9
22,46,10
22,47,7
22,48,10
22,49,7
22,50,4
22,51,1
22,52,10
22,53,2
22,54,8
22,55,3
22,56,10
22,57,7
22,58,7
22,59,3
22,60,1
22,61,7
22,62,2
22,63,2
22,64,10
22,65,2
22,66,3
22,67,10
22,68,8
22,69,9
22,70,5
22,71,0
22,72,5
22,73,8
22,74,7
22,75,4
22,76,8
22,77,4
22,78,8
22,79,8
22,80,4
22,81,8
22,82,10
22,83,8
22,84,4
22,85,4
22,86,10
22,87,5
22,88,10
22,89,9
22,90,0
22,91,2
22,92,9
22,93,10
22,94,10
22,95,6
22,96,0
22,97,6
22,98,8
22,99,3
23,24,10
23,25,9
23,26,4
23,27,8
23,28,5
23,29,0
23,30,8
23,31,1
23,32,4
23,33,10
23,34,2
23,35,9
23,36,10
23,37,10
23,38,5
23,39,7
23,40,3
23,41,9
23,42,7
23,43,2
23,44,4
23,45,10
23,46,8
23,47,7
23,48,4
23,49,9
23,50,9
23,51,4
23,52,8
23,53,7
23,54,7
23,55,6
23,56,6
23,57,1
23,58,0
23,59,4
23,60,4
23,61,7
23,62,1
23,63,3
23,64,0
23,65,10
23,66,9
23,67,3
23,68,8
23,69,6
23,70,10
23,71,9
23,72,2
23,73,5
23,74,6
23,75,1
23,76,7
23,77,8
23,78,5
23,79,0
23,80,4
23,81,7
23,82,0
23,83,0
23,84,2
23,85,7
23,86,3
23,87,7
23,88,9
23,89,6
23,90,5
23,91,10
23,92,5
23,93,1
23,94,10
23,95,5
23,96,4
23,97,7
23,98,7
23,99,8
24,25,0
24,26,0
24,27,6
24,28,6
24,29,4
24,30,6
24,31,0
24,32,7
24,33,8
24,34,6
24,35,8
24,36,7
24,37,9
24,38,9
24,39,7
24,40,5
24,41,3
24,42,6
24,43,10
24,44,0
24,45,7
24,46,1
24,47,3
24,48,0
24,49,1
24,50,8
24,51,5
24,52,3
24,53,0
24,54,0
24,55,2
24,56,9
24,57,8
24,58,2
24,59,3
24,60,7
24,61,5
24,62,7
24,63,1
24,64,10
24,65,5
24,66,1
24,67,6
24,68,1
24,69,5
24,70,9
24,71,7
24,72,7
24,73,9
24,74,7
24,75,3
24,76,0
24,77,3
24,78,9
24,79,6
24,80,3
24,81,9
24,82,8
24,83,5
24,84,8
24,85,7
24,86,3
24,87,0
24,88,4
24,89,9
24,90,1
24,91,4
24,92,6
24,93,7
24,94,1
24,95,1
24,96,1
24,97,2
24,98,0
24,99,9
25,26,10
25,27,7
25,28,8
25,29,9
25,30,3
25,31,3
25,32,10
25,33,2
25,34,4
25,35,4
25,36,8
25,37,6
25,38,6
25,39,6
25,40,5
25,41,4
25,42,4
25,43,10
25,44,0
25,45,3
25,46,9
25,47,8
25,48,10
25,49,1
25,50,5
25,51,1
25,52,2
25,53,3
25,54,4
25,55,1
25,56,7
25,57,4
25,58,8
25,59,8
25,60,1
25,61,5
25,62,3
25,63,2
25,64,0
25,65,9
25,66,2
25,67,7
25,68,10
25,69,6
25,70,5
25,71,1
25,72,5
25,73,5
25,74,2
25,75,6
25,76,8
25,77,3
25,78,0
25,79,5
25,80,7
25,81,9
25,82,7
25,83,4
25,84,5
25,85,1
25,86,0
25,87,1
25,88,6
25,89,6
25,90,2
25,91,10
25,92,5
25,93,2
25,94,7
25,95,8
25,96,4
25,97,9
25,98,1
25,99,7
26,27,10
26,28,9
26,29,1
26,30,0
26,31,6
26,32,4
26,33,8
26,34,10
26,35,9
26,36,4
26,37,4
26,38,5
26,39,3
26,40,3
26,41,9
26,42,7
26,43,2
26,44,7
26,45,8
26,46,9
26,47,9
26,48,8
26,49,6
26,50,5
26,51,4
26,52,1
26,53,8
26,54,10
26,55,8
26,56,7
26,57,4
26,58,10
26,59,5
26,60,9
26,61,4
26,62,5
26,63,10
26,64,10
26,65,7
26,66,3
26,67,5
26,68,5
26,69,10
26,70,9
26,71,9
26,72,8
26,73,2
26,74,9
26,75,6
26,76,9
26,77,6
26,78,4
26,79,5
26,80,2
26,81,4
26,82,8
26,83,10
26,84,6
26,85,7
26,86,0
26,87,5
26,88,5
26,89,7
26,90,4
26,91,1
26,92,6
26,93,9
26,94,2
26,95,8
26,96,8
26,97,10
26,98,10
26,99,1
27,28,5
27,29,4
27,30,9
27,31,1
27,32,8
27,33,5
27,34,3
27,35,2
27,36,6
27,37,6
